Student_ID,Student_Name,Gender,Age,Attendance (%),GPA (last semester),Study_Hours/week,Participation (%),Assignments_Score,Midterm_Score,Final_Score,Internet_Access,Part_time_Job,Dropout_Risk,Average_Score,GPA_Level
SML1217,Sai Verma,Male,25,69.0,5.88,23.0,40.0,67.0,56.0,24.0,Yes,No,No,49.0,Medium
SML1218,Sai Reddy,Female,21,71.0,6.26,12.5,46.0,83.0,64.0,50.0,Yes,No,No,65.66666666666667,Medium
SAI1219,Kiara Gupta,Female,24,63.0,6.25,15.5,39.0,75.0,78.0,57.0,No,No,No,70.0,Medium
SML1220,Anaya Verma,Male,18,46.0,5.6,14.2,43.0,72.0,64.0,69.0,No,No,No,68.33333333333333,Medium
SML1221,Aditya Reddy,Female,19,69.0,6.29,4.6,38.0,72.0,71.0,76.0,No,Yes,No,73.0,Medium
SAI1222,Anaya Kumar,Male,19,47.0,4.64,5.8,33.0,60.0,55.0,33.0,No,Yes,No,49.333333333333336,Medium
SDS1223,Aditya Mehta,Male,19,40.0,5.91,9.3,43.0,79.0,57.0,74.0,Yes,Yes,No,70.0,Medium
SML1224,Aarav Jain,Female,22,69.0,6.16,19.5,34.0,64.0,65.0,56.0,Yes,No,No,61.666666666666664,Medium
SML1225,Arjun Singh,Male,23,62.0,6.19,19.8,38.0,46.0,49.0,80.0,Yes,No,No,58.333333333333336,Medium
SAI1226,Sai Kumar,Female,23,74.0,6.21,17.1,48.0,59.0,77.0,47.0,Yes,No,No,61.0,Medium
SML1227,Vivaan Verma,Male,23,53.0,6.43,20.2,46.0,68.0,31.0,62.0,Yes,No,No,53.666666666666664,Medium
SCS1228,Vivaan Patel,Male,19,40.0,7.08,16.9,41.0,72.0,70.0,63.0,Yes,No,No,68.33333333333333,Medium
SDS1229,Ishita Gupta,Other,17,78.0,7.55,24.9,46.0,63.0,89.0,91.0,Yes,No,No,81.0,High
SAI1230,Myra Kumar,Male,22,60.0,5.72,14.3,42.0,41.0,41.0,49.0,Yes,No,No,43.666666666666664,Medium
SAI1231,Ishita Kumar,Female,19,40.0,5.06,12.9,37.0,43.0,55.0,50.0,Yes,No,No,49.333333333333336,Medium
SCS1232,Arjun Reddy,Male,19,43.0,5.25,11.8,27.0,61.0,44.0,60.0,Yes,Yes,No,55.0,Medium
SDS1233,Aarav Gupta,Male,19,87.0,5.92,18.2,37.0,75.0,55.0,67.0,Yes,No,No,65.66666666666667,Medium
SAI1234,Myra Patel,Male,25,58.0,6.08,13.1,40.0,70.0,72.0,74.0,No,No,No,72.0,Medium
SML1235,Vivaan Jain,Female,20,63.0,5.58,18.8,40.0,66.0,58.0,59.0,Yes,No,No,61.0,Medium
SML1236,Aarav Kumar,Male,21,43.0,4.94,6.7,30.0,49.0,25.0,43.0,Yes,No,No,39.0,Medium
SML1237,Ishita Rao,Female,19,40.0,5.95,9.4,39.0,42.0,48.0,54.0,No,No,No,48.0,Medium
SDS1238,Diya Jain,Male,17,65.0,6.72,20.2,40.0,63.0,79.0,68.0,Yes,No,No,70.0,Medium
SML1239,Vivaan Patel,Other,20,69.0,7.21,17.6,36.0,70.0,78.0,76.0,Yes,No,No,74.66666666666667,Medium
SAI1240,Myra Rao,Male,17,54.0,5.83,12.3,35.0,53.0,79.0,56.0,No,No,No,62.666666666666664,Medium
SML1241,Diya Verma,Female,23,59.0,6.0,19.5,39.0,61.0,80.0,60.0,Yes,No,No,67.0,Medium
SAI1242,Diya Sharma,Female,23,57.0,5.39,10.4,34.0,58.0,50.0,31.0,Yes,No,No,46.333333333333336,Medium
SDS1243,Diya Rao,Female,20,63.0,6.46,15.2,36.0,73.0,95.0,75.0,Yes,No,No,81.0,Medium
SAI1244,Kiara Sharma,Female,21,42.0,5.48,20.7,25.0,52.0,55.0,58.0,Yes,No,No,55.0,Medium
SML1245,Aditya Patel,Female,23,77.0,7.19,25.7,45.0,53.0,60.0,87.0,Yes,No,No,66.66666666666667,Medium
SML1246,Aarav Sharma,Female,22,40.0,4.36,18.8,32.0,39.0,36.0,44.0,Yes,No,No,39.666666666666664,Low
SDS1247,Aditya Gupta,Male,20,40.0,6.07,13.8,43.0,61.0,34.0,35.0,Yes,Yes,No,43.333333333333336,Medium
SDS1248,Diya Singh,Male,20,76.0,6.86,23.3,52.0,81.0,88.0,63.0,Yes,No,No,77.33333333333333,Medium
SDS1249,Aarav Kumar,Female,18,72.0,6.72,12.1,40.0,62.0,86.0,64.0,Yes,No,No,70.66666666666667,Medium
SCS1250,Sai Kumar,Female,18,97.0,9.73,19.8,57.0,100.0,85.0,100.0,Yes,No,No,95.0,High
SDS1251,Diya Kumar,Female,20,55.0,6.92,5.5,45.0,72.0,66.0,38.0,No,Yes,No,58.666666666666664,Medium
SCS1252,Diya Reddy,Female,21,46.0,5.3,21.6,37.0,53.0,54.0,54.0,Yes,No,No,53.666666666666664,Medium
SML1253,Vivaan Singh,Male,20,61.0,6.39,11.6,43.0,73.0,52.0,72.0,Yes,Yes,No,65.66666666666667,Medium
SAI1254,Myra Kumar,Male,19,40.0,4.37,10.3,18.0,37.0,23.0,34.0,No,Yes,No,31.333333333333332,Low
SDS1255,Kiara Jain,Female,18,57.0,6.4,11.5,36.0,58.0,62.0,65.0,Yes,No,No,61.666666666666664,Medium
SAI1256,Aditya Singh,Male,20,62.0,5.5,17.2,37.0,55.0,51.0,46.0,Yes,No,No,50.666666666666664,Medium
SAI1257,Myra Reddy,Male,21,90.0,7.6,17.1,54.0,70.0,71.0,65.0,Yes,No,No,68.66666666666667,High
SDS1258,Aarav Kumar,Female,17,54.0,5.84,8.1,41.0,63.0,61.0,52.0,No,Yes,No,58.666666666666664,Medium
SAI1259,Anaya Jain,Male,17,71.0,6.36,18.1,43.0,56.0,81.0,53.0,Yes,No,No,63.333333333333336,Medium
SCS1260,Arjun Verma,Female,22,40.0,5.74,7.2,36.0,60.0,54.0,68.0,Yes,Yes,No,60.666666666666664,Medium
SAI1261,Kiara Kumar,Male,21,92.0,8.59,17.3,57.0,85.0,88.0,75.0,Yes,No,No,82.66666666666667,High
SAI1262,Myra Mehta,Female,20,53.0,6.11,4.8,42.0,63.0,70.0,48.0,No,Yes,No,60.333333333333336,Medium
SCS1263,Diya Verma,Male,17,90.0,8.7,14.6,59.0,82.0,94.0,100.0,No,No,No,92.0,High
SCS1264,Ishita Kumar,Male,23,72.0,7.48,19.6,49.0,71.0,67.0,89.0,Yes,No,No,75.66666666666667,Medium
SAI1265,Aditya Mehta,Male,20,84.0,7.08,7.9,47.0,72.0,72.0,43.0,No,No,No,62.333333333333336,Medium
SCS1266,Aditya Verma,Male,19,61.0,6.94,10.0,44.0,71.0,76.0,58.0,Yes,No,No,68.33333333333333,Medium
SDS1267,Arjun Singh,Male,23,76.0,6.97,17.4,49.0,70.0,56.0,73.0,No,No,No,66.33333333333333,Medium
SCS1268,Ishita Jain,Male,18,40.0,4.19,7.7,28.0,59.0,57.0,47.0,No,Yes,No,54.333333333333336,Low
SDS1269,Diya Verma,Female,17,60.0,6.17,25.4,42.0,52.0,79.0,39.0,Yes,No,No,56.666666666666664,Medium
SAI1270,Ishita Verma,Male,20,73.0,7.51,28.0,55.0,74.0,66.0,93.0,Yes,No,No,77.66666666666667,High
SCS1271,Vivaan Rao,Female,24,56.0,6.44,11.8,42.0,49.0,67.0,77.0,No,No,No,64.33333333333333,Medium
SAI1272,Kiara Kumar,Female,22,48.0,4.81,14.8,28.0,52.0,56.0,55.0,Yes,No,No,54.333333333333336,Medium
SDS1273,Myra Patel,Female,25,64.0,6.44,19.8,46.0,53.0,58.0,85.0,Yes,No,No,65.33333333333333,Medium
SAI1274,Sai Kumar,Male,17,88.0,8.54,18.4,49.0,83.0,91.0,92.0,Yes,No,No,88.66666666666667,High
SCS1275,Aditya Rao,Female,17,81.0,8.0,12.5,47.0,76.0,82.0,87.0,No,No,No,81.66666666666667,High
SML1276,Diya Singh,Male,21,72.0,6.43,16.0,45.0,67.0,47.0,88.0,Yes,No,No,67.33333333333333,Medium
SAI1277,Myra Gupta,Male,22,86.0,7.64,18.2,54.0,71.0,82.0,93.0,Yes,Yes,No,82.0,High
SAI1278,Arjun Reddy,Other,24,50.0,6.06,13.0,32.0,55.0,47.0,48.0,Yes,No,No,50.0,Medium
SDS1279,Diya Sharma,Male,19,53.0,4.46,13.3,28.0,59.0,56.0,54.0,Yes,Yes,No,56.333333333333336,Low
SDS1280,Ishita Kumar,Female,22,42.0,5.39,9.7,30.0,57.0,46.0,44.0,Yes,Yes,No,49.0,Medium
SDS1281,Anaya Kumar,Female,19,90.0,8.38,15.2,53.0,78.0,82.0,91.0,Yes,No,No,83.66666666666667,High
SDS1282,Kiara Rao,Female,24,68.0,6.17,16.0,46.0,59.0,78.0,69.0,No,No,No,68.66666666666667,Medium
SML1283,Diya Gupta,Female,20,43.0,6.21,17.4,41.0,79.0,68.0,41.0,Yes,No,No,62.666666666666664,Medium
SDS1284,Aditya Patel,Male,18,62.0,6.14,9.5,40.0,59.0,48.0,60.0,No,Yes,No,55.666666666666664,Medium
SAI1285,Arjun Verma,Male,25,83.0,8.78,26.6,54.0,81.0,76.0,92.0,Yes,No,No,83.0,High
SML1286,Ishita Reddy,Female,24,77.0,8.45,12.3,47.0,78.0,77.0,78.0,No,No,No,77.66666666666667,High
SDS1287,Aditya Kumar,Male,22,100.0,9.16,20.0,68.0,86.0,96.0,96.0,Yes,No,No,92.66666666666667,High
SDS1288,Arjun Rao,Male,19,57.0,6.31,14.5,43.0,57.0,67.0,75.0,No,Yes,No,66.33333333333333,Medium
SAI1289,Diya Jain,Male,18,60.0,6.85,14.0,40.0,56.0,58.0,68.0,No,No,No,60.666666666666664,Medium
SDS1290,Aarav Verma,Male,20,48.0,4.68,8.9,34.0,36.0,33.0,50.0,Yes,Yes,No,39.666666666666664,Medium
SML1291,Arjun Gupta,Male,20,90.0,8.27,30.0,54.0,74.0,86.0,100.0,Yes,No,No,86.66666666666667,High
SDS1292,Arjun Verma,Male,17,50.0,5.1,8.5,31.0,57.0,49.0,58.0,No,Yes,No,54.666666666666664,Medium
SCS1293,Diya Reddy,Female,25,79.0,6.76,29.1,48.0,64.0,93.0,71.0,Yes,No,No,76.0,Medium
SML1294,Myra Gupta,Female,24,57.0,5.18,15.1,31.0,50.0,52.0,37.0,Yes,No,No,46.333333333333336,Medium
SDS1295,Kiara Verma,Female,23,40.0,5.79,14.9,33.0,71.0,80.0,68.0,Yes,No,No,73.0,Medium
SAI1296,Aditya Gupta,Male,22,50.0,5.5,16.1,36.0,68.0,41.0,60.0,Yes,No,No,56.333333333333336,Medium
SAI1297,Arjun Sharma,Male,19,52.0,5.77,27.1,34.0,55.0,39.0,77.0,Yes,No,No,57.0,Medium
SAI1298,Kiara Rao,Male,20,63.0,5.85,9.7,42.0,52.0,45.0,59.0,Yes,Yes,No,52.0,Medium
SAI1299,Diya Patel,Female,18,40.0,5.84,9.0,45.0,50.0,73.0,31.0,Yes,No,No,51.333333333333336,Medium
SAI1300,Arjun Rao,Female,23,100.0,7.5,15.0,49.0,82.0,96.0,49.0,Yes,No,No,75.66666666666667,Medium
SCS1301,Sai Sharma,Male,18,57.0,5.17,13.1,26.0,50.0,42.0,63.0,Yes,Yes,No,51.666666666666664,Medium
SCS1302,Ishita Sharma,Female,17,69.0,6.76,8.3,34.0,64.0,62.0,59.0,No,No,No,61.666666666666664,Medium
SDS1303,Aditya Gupta,Male,22,91.0,7.96,20.0,53.0,71.0,66.0,86.0,Yes,No,No,74.33333333333333,High
SCS1304,Diya Mehta,Female,20,82.0,5.88,23.2,38.0,51.0,37.0,61.0,Yes,No,No,49.666666666666664,Medium
SDS1305,Sai Sharma,Female,24,65.0,5.64,14.9,39.0,60.0,65.0,54.0,Yes,Yes,No,59.666666666666664,Medium
SML1306,Sai Singh,Female,17,72.0,6.22,14.1,43.0,49.0,65.0,61.0,Yes,No,No,58.333333333333336,Medium
SDS1307,Aditya Reddy,Female,25,80.0,7.92,16.7,44.0,89.0,79.0,66.0,Yes,Yes,No,78.0,High
SDS1308,Diya Kumar,Female,22,66.0,6.73,21.3,34.0,62.0,51.0,67.0,Yes,No,No,60.0,Medium
SDS1309,Sai Singh,Male,18,54.0,5.86,10.5,39.0,57.0,78.0,50.0,Yes,No,No,61.666666666666664,Medium
SML1310,Aditya Rao,Female,24,63.0,7.08,26.9,45.0,57.0,65.0,65.0,Yes,No,No,62.333333333333336,Medium
SML1311,Sai Jain,Male,21,45.0,5.18,22.6,30.0,52.0,58.0,47.0,Yes,No,No,52.333333333333336,Medium
SML1312,Arjun Sharma,Female,21,60.0,7.32,19.6,37.0,70.0,56.0,70.0,Yes,No,No,65.33333333333333,Medium
SCS1313,Ishita Patel,Female,21,69.0,6.99,17.4,48.0,69.0,68.0,84.0,Yes,No,No,73.66666666666667,Medium
SDS1314,Aarav Sharma,Female,23,44.0,6.13,20.5,44.0,76.0,65.0,59.0,Yes,No,No,66.66666666666667,Medium
SAI1315,Kiara Kumar,Male,23,57.0,5.49,19.2,37.0,57.0,59.0,70.0,Yes,No,No,62.0,Medium
SDS1316,Myra Gupta,Female,23,54.0,5.44,9.6,31.0,46.0,56.0,77.0,No,Yes,No,59.666666666666664,Medium
SAI1317,Diya Kumar,Female,18,73.0,7.14,15.2,47.0,64.0,77.0,84.0,Yes,No,No,75.0,Medium
SCS1318,Sai Verma,Female,24,75.0,7.97,13.3,44.0,86.0,66.0,88.0,No,No,No,80.0,High
SAI1319,Myra Rao,Male,17,88.0,5.74,16.4,47.0,70.0,60.0,62.0,No,No,No,64.0,Medium
SAI1320,Diya Patel,Male,18,84.0,7.05,21.0,48.0,73.0,72.0,83.0,Yes,No,No,76.0,Medium
SAI1321,Myra Singh,Male,23,40.0,4.0,3.2,17.0,47.0,43.0,41.0,No,Yes,Yes,43.666666666666664,Low
SAI1322,Aditya Kumar,Male,20,60.0,5.8,12.2,37.0,64.0,59.0,73.0,Yes,Yes,No,65.33333333333333,Medium
SCS1323,Arjun Sharma,Female,25,59.0,6.46,9.4,43.0,79.0,49.0,74.0,No,No,No,67.33333333333333,Medium
SCS1324,Vivaan Jain,Male,25,44.0,5.41,9.0,32.0,35.0,38.0,49.0,No,No,No,40.666666666666664,Medium
SCS1325,Ishita Patel,Other,19,40.0,5.38,16.2,32.0,60.0,27.0,67.0,No,No,No,51.333333333333336,Medium
SCS1326,Arjun Jain,Male,19,61.0,5.7,10.6,32.0,67.0,67.0,58.0,No,Yes,No,64.0,Medium
SAI1327,Anaya Gupta,Male,25,62.0,6.85,15.6,46.0,55.0,78.0,67.0,Yes,No,No,66.66666666666667,Medium
SML1328,Diya Verma,Female,24,72.0,6.28,7.6,39.0,54.0,73.0,56.0,No,Yes,No,61.0,Medium
SAI1329,Arjun Rao,Female,17,48.0,3.81,10.5,16.0,30.0,42.0,41.0,No,Yes,No,37.666666666666664,Low
SCS1330,Anaya Patel,Female,22,53.0,3.96,9.7,26.0,32.0,14.0,54.0,No,Yes,No,33.333333333333336,Low
SAI1331,Arjun Kumar,Female,23,49.0,5.77,10.8,41.0,53.0,45.0,71.0,No,Yes,No,56.333333333333336,Medium
SML1332,Arjun Gupta,Female,24,75.0,7.05,16.7,45.0,73.0,73.0,76.0,Yes,Yes,No,74.0,Medium
SDS1333,Ishita Kumar,Male,18,40.0,3.2,8.9,31.0,41.0,34.0,41.0,No,Yes,No,38.666666666666664,Low
SCS1334,Myra Rao,Other,17,54.0,5.9,10.7,40.0,70.0,56.0,78.0,Yes,Yes,No,68.0,Medium
SAI1335,Arjun Sharma,Other,20,51.0,5.87,7.3,39.0,50.0,63.0,56.0,No,No,No,56.333333333333336,Medium
SML1336,Anaya Sharma,Female,17,98.0,8.17,29.4,55.0,73.0,82.0,65.0,Yes,No,No,73.33333333333333,High
SCS1337,Anaya Verma,Male,18,63.0,6.04,11.9,39.0,74.0,62.0,80.0,No,No,No,72.0,Medium
SAI1338,Sai Gupta,Female,19,76.0,6.96,16.9,45.0,76.0,62.0,62.0,Yes,No,No,66.66666666666667,Medium
SAI1339,Arjun Sharma,Male,20,58.0,6.67,21.7,41.0,68.0,78.0,56.0,Yes,No,No,67.33333333333333,Medium
SML1340,Diya Jain,Male,22,40.0,3.94,27.5,28.0,44.0,34.0,12.0,Yes,No,No,30.0,Low
SCS1341,Aditya Gupta,Male,24,69.0,7.42,12.3,43.0,74.0,58.0,83.0,Yes,Yes,No,71.66666666666667,Medium
SCS1342,Sai Patel,Male,25,66.0,6.76,19.1,38.0,73.0,58.0,43.0,Yes,No,No,58.0,Medium
SDS1343,Vivaan Singh,Female,20,60.0,7.11,14.2,39.0,68.0,67.0,60.0,Yes,No,No,65.0,Medium
SDS1344,Ishita Jain,Female,17,100.0,10.0,22.3,75.0,100.0,100.0,100.0,Yes,No,No,100.0,High
SML1345,Sai Rao,Female,21,40.0,4.0,6.4,29.0,25.0,39.0,51.0,No,No,No,38.333333333333336,Low
SDS1346,Arjun Kumar,Male,21,74.0,8.57,15.8,56.0,79.0,83.0,76.0,Yes,No,No,79.33333333333333,High
SAI1347,Aarav Kumar,Male,25,68.0,6.16,15.2,36.0,55.0,47.0,60.0,Yes,No,No,54.0,Medium
SDS1348,Aarav Jain,Male,22,74.0,6.84,9.7,49.0,65.0,78.0,55.0,Yes,Yes,No,66.0,Medium
SAI1349,Aditya Gupta,Other,21,61.0,6.45,20.8,41.0,55.0,57.0,56.0,Yes,No,No,56.0,Medium
SCS1350,Ishita Verma,Male,21,50.0,5.99,15.3,38.0,55.0,59.0,64.0,Yes,No,No,59.333333333333336,Medium
SAI1351,Aarav Singh,Female,24,48.0,5.82,16.7,31.0,43.0,76.0,51.0,Yes,No,No,56.666666666666664,Medium
SAI1352,Myra Sharma,Female,17,65.0,6.9,14.9,45.0,74.0,75.0,65.0,Yes,No,No,71.33333333333333,Medium
SCS1353,Aditya Gupta,Male,21,53.0,4.68,9.9,29.0,46.0,27.0,25.0,No,Yes,No,32.666666666666664,Medium
SML1354,Sai Rao,Female,17,83.0,7.4,19.9,46.0,57.0,53.0,91.0,Yes,No,No,67.0,Medium
SCS1355,Ishita Patel,Female,23,55.0,6.0,9.2,42.0,52.0,59.0,68.0,No,Yes,No,59.666666666666664,Medium
SCS1356,Vivaan Jain,Female,23,40.0,5.14,11.1,24.0,55.0,37.0,63.0,No,Yes,No,51.666666666666664,Medium
SCS1357,Aditya Jain,Female,24,62.0,5.96,10.6,42.0,54.0,67.0,79.0,Yes,No,No,66.66666666666667,Medium
SAI1358,Vivaan Kumar,Male,23,72.0,8.01,15.6,54.0,73.0,81.0,68.0,Yes,No,No,74.0,High
SAI1359,Myra Kumar,Male,25,53.0,5.86,4.1,33.0,58.0,61.0,53.0,No,Yes,No,57.333333333333336,Medium
SAI1360,Myra Rao,Female,24,83.0,6.93,24.0,43.0,73.0,61.0,41.0,Yes,No,No,58.333333333333336,Medium
SCS1361,Myra Rao,Female,24,64.0,5.62,10.6,37.0,42.0,77.0,100.0,No,Yes,No,73.0,Medium
SAI1362,Aarav Kumar,Male,19,76.0,7.41,24.3,50.0,80.0,100.0,72.0,Yes,No,No,84.0,Medium
SAI1363,Sai Gupta,Female,20,61.0,7.32,23.7,45.0,65.0,70.0,89.0,Yes,No,No,74.66666666666667,Medium
SAI1364,Myra Gupta,Female,20,89.0,8.72,15.4,59.0,87.0,91.0,69.0,Yes,No,No,82.33333333333333,High
SDS1365,Aarav Verma,Female,17,74.0,6.29,10.3,51.0,63.0,64.0,78.0,No,No,No,68.33333333333333,Medium
SML1366,Diya Patel,Male,22,69.0,7.3,31.1,44.0,68.0,70.0,100.0,Yes,No,No,79.33333333333333,Medium
SML1367,Myra Patel,Female,18,80.0,6.62,25.3,36.0,56.0,56.0,65.0,Yes,No,No,59.0,Medium
SDS1368,Aditya Mehta,Female,25,93.0,8.06,20.0,58.0,78.0,68.0,65.0,Yes,No,No,70.33333333333333,High
SAI1369,Ishita Singh,Male,17,73.0,5.64,15.4,48.0,73.0,43.0,54.0,Yes,No,No,56.666666666666664,Medium
SCS1370,Diya Singh,Male,17,77.0,7.39,15.3,50.0,60.0,79.0,41.0,Yes,No,No,60.0,Medium
SML1371,Vivaan Patel,Other,22,69.0,6.27,17.8,36.0,80.0,56.0,62.0,Yes,No,No,66.0,Medium
SDS1372,Myra Sharma,Male,17,78.0,6.42,12.5,43.0,62.0,33.0,77.0,Yes,Yes,No,57.333333333333336,Medium
SDS1373,Diya Mehta,Female,19,71.0,6.61,6.4,38.0,66.0,71.0,66.0,No,Yes,No,67.66666666666667,Medium
SDS1374,Myra Singh,Female,18,63.0,6.8,10.4,47.0,57.0,68.0,64.0,No,Yes,No,63.0,Medium
SCS1375,Vivaan Singh,Male,25,59.0,6.36,16.0,34.0,56.0,80.0,72.0,Yes,Yes,No,69.33333333333333,Medium
SDS1376,Ishita Kumar,Female,21,70.0,6.76,11.2,43.0,63.0,72.0,77.0,No,Yes,No,70.66666666666667,Medium
SAI1377,Myra Sharma,Male,22,71.0,8.39,20.6,48.0,73.0,66.0,59.0,Yes,No,No,66.0,High
SCS1378,Vivaan Kumar,Female,18,75.0,7.68,13.8,50.0,75.0,50.0,78.0,Yes,Yes,No,67.66666666666667,High
SDS1379,Kiara Mehta,Male,24,86.0,7.54,14.9,49.0,71.0,67.0,100.0,Yes,No,No,79.33333333333333,High
SML1380,Sai Jain,Female,22,40.0,5.95,19.1,37.0,78.0,52.0,40.0,Yes,No,No,56.666666666666664,Medium
SCS1381,Aarav Verma,Male,24,70.0,5.43,14.8,38.0,43.0,66.0,53.0,No,No,No,54.0,Medium
SML1382,Kiara Kumar,Male,24,88.0,7.65,19.1,46.0,77.0,76.0,100.0,Yes,No,No,84.33333333333333,High
SAI1383,Arjun Rao,Other,17,71.0,7.55,23.3,52.0,78.0,89.0,92.0,Yes,No,No,86.33333333333333,High
SAI1384,Aarav Reddy,Male,23,88.0,8.27,23.1,54.0,72.0,67.0,75.0,Yes,No,No,71.33333333333333,High
SDS1385,Sai Mehta,Female,18,58.0,5.78,21.7,33.0,65.0,69.0,61.0,Yes,No,No,65.0,Medium
SCS1386,Aditya Kumar,Male,24,75.0,6.22,13.3,54.0,58.0,71.0,62.0,Yes,No,No,63.666666666666664,Medium
SAI1387,Vivaan Sharma,Female,18,55.0,4.53,9.2,33.0,20.0,21.0,34.0,No,No,No,25.0,Medium
SDS1388,Kiara Gupta,Male,20,46.0,6.03,8.6,36.0,67.0,76.0,59.0,No,No,No,67.33333333333333,Medium
SML1389,Arjun Mehta,Other,18,83.0,7.7,17.1,58.0,66.0,78.0,73.0,Yes,No,No,72.33333333333333,High
SAI1390,Aarav Patel,Male,23,57.0,5.94,19.7,48.0,49.0,64.0,61.0,Yes,No,No,58.0,Medium
SML1391,Vivaan Sharma,Male,21,74.0,7.27,24.7,47.0,80.0,62.0,61.0,Yes,No,No,67.66666666666667,Medium
SAI1392,Anaya Kumar,Male,25,55.0,6.27,20.5,41.0,59.0,78.0,44.0,Yes,No,No,60.333333333333336,Medium
SML1393,Kiara Rao,Male,21,86.0,6.89,8.3,42.0,78.0,55.0,68.0,Yes,Yes,No,67.0,Medium
SCS1394,Aarav Gupta,Female,24,62.0,5.12,18.2,34.0,63.0,61.0,77.0,Yes,No,No,67.0,Medium
SML1395,Arjun Sharma,Male,18,59.0,6.6,7.3,41.0,60.0,76.0,67.0,No,Yes,No,67.66666666666667,Medium
SCS1396,Aditya Jain,Female,19,40.0,2.91,11.8,21.0,37.0,17.0,24.0,No,No,No,26.0,Low
SCS1397,Kiara Singh,Male,22,59.0,6.28,13.9,42.0,55.0,87.0,74.0,No,No,No,72.0,Medium
SDS1398,Diya Jain,Male,23,50.0,4.54,14.9,33.0,68.0,48.0,43.0,Yes,No,No,53.0,Medium
SDS1399,Vivaan Kumar,Female,24,82.0,7.95,13.2,53.0,73.0,87.0,100.0,Yes,No,No,86.66666666666667,High
SAI1400,Arjun Rao,Female,19,87.0,7.43,24.4,44.0,85.0,56.0,74.0,Yes,No,No,71.66666666666667,Medium
SDS1401,Diya Kumar,Male,23,78.0,7.06,10.3,42.0,79.0,96.0,81.0,No,Yes,No,85.33333333333333,Medium
SDS1402,Vivaan Gupta,Male,24,93.0,8.33,17.5,53.0,86.0,69.0,72.0,Yes,No,No,75.66666666666667,High
SML1403,Aarav Gupta,Male,22,57.0,5.36,8.4,34.0,47.0,66.0,61.0,Yes,Yes,No,58.0,Medium
SCS1404,Myra Sharma,Female,20,72.0,8.6,12.7,59.0,84.0,74.0,90.0,Yes,No,No,82.66666666666667,High
SML1405,Ishita Reddy,Female,22,74.0,7.62,19.5,43.0,55.0,69.0,75.0,Yes,No,No,66.33333333333333,High
SCS1406,Vivaan Mehta,Male,25,73.0,6.22,24.6,40.0,64.0,72.0,55.0,Yes,No,No,63.666666666666664,Medium
SAI1407,Sai Rao,Female,19,78.0,7.86,33.0,56.0,82.0,91.0,69.0,Yes,No,No,80.66666666666667,High
SDS1408,Anaya Sharma,Female,18,57.0,5.17,13.4,33.0,53.0,36.0,56.0,Yes,Yes,No,48.333333333333336,Medium
SCS1409,Kiara Gupta,Female,21,52.0,5.51,19.4,38.0,25.0,68.0,65.0,No,No,No,52.666666666666664,Medium
SML1410,Arjun Verma,Female,23,47.0,5.77,15.6,35.0,45.0,70.0,56.0,Yes,Yes,No,57.0,Medium
SCS1411,Ishita Reddy,Male,19,57.0,5.87,17.2,39.0,51.0,47.0,63.0,No,No,No,53.666666666666664,Medium
SAI1412,Kiara Reddy,Male,21,55.0,5.23,11.4,33.0,55.0,72.0,52.0,No,Yes,No,59.666666666666664,Medium
SDS1413,Aditya Kumar,Male,20,73.0,7.97,20.9,54.0,83.0,62.0,81.0,Yes,No,No,75.33333333333333,High
SDS1414,Arjun Rao,Male,23,60.0,6.19,18.2,32.0,60.0,54.0,59.0,Yes,No,No,57.666666666666664,Medium
SAI1415,Sai Kumar,Female,18,60.0,6.92,14.4,42.0,76.0,75.0,69.0,Yes,No,No,73.33333333333333,Medium
SDS1416,Kiara Patel,Female,23,69.0,5.82,14.2,41.0,48.0,48.0,99.0,Yes,No,No,65.0,Medium
SML1417,Ishita Mehta,Male,18,40.0,4.32,10.5,30.0,49.0,46.0,48.0,No,Yes,No,47.666666666666664,Low
SAI1418,Myra Reddy,Male,19,83.0,6.82,21.2,54.0,73.0,71.0,78.0,Yes,No,No,74.0,Medium
SAI1419,Ishita Verma,Male,21,57.0,4.21,5.2,28.0,46.0,40.0,49.0,No,No,No,45.0,Low
SML1420,Aarav Rao,Female,23,63.0,6.42,15.8,49.0,62.0,74.0,60.0,Yes,No,No,65.33333333333333,Medium
SCS1421,Arjun Jain,Male,22,40.0,4.86,21.7,27.0,67.0,46.0,68.0,Yes,No,No,60.333333333333336,Medium
SCS1422,Myra Mehta,Female,23,68.0,8.88,28.0,61.0,94.0,92.0,84.0,Yes,No,No,90.0,High
SCS1423,Myra Rao,Male,22,61.0,7.59,25.7,51.0,66.0,90.0,92.0,Yes,No,No,82.66666666666667,High
SDS1424,Aarav Jain,Male,17,53.0,6.63,16.7,36.0,69.0,76.0,61.0,Yes,No,No,68.66666666666667,Medium
SCS1425,Vivaan Kumar,Other,21,94.0,8.02,21.6,56.0,88.0,90.0,66.0,Yes,No,No,81.33333333333333,High
SCS1426,Aditya Kumar,Other,17,56.0,5.48,18.7,36.0,49.0,41.0,60.0,Yes,No,No,50.0,Medium
SCS1427,Kiara Gupta,Male,23,75.0,7.15,25.7,50.0,82.0,78.0,55.0,Yes,No,No,71.66666666666667,Medium
SAI1428,Kiara Singh,Female,20,45.0,6.74,7.1,39.0,71.0,57.0,75.0,No,No,No,67.66666666666667,Medium
